101
81
T [GeV]		muB [GeV]		G [1]
0.153000		-0.260000		-0.629797
0.154000		-0.260000		-0.619393
0.155000		-0.260000		-0.609222
0.156000		-0.260000		-0.599277
0.157000		-0.260000		-0.589554
0.158000		-0.260000		-0.580047
0.159000		-0.260000		-0.570753
0.160000		-0.260000		-0.561667
0.161000		-0.260000		-0.552784
0.162000		-0.260000		-0.544099
0.163000		-0.260000		-0.535607
0.164000		-0.260000		-0.527306
0.165000		-0.260000		-0.519189
0.166000		-0.260000		-0.511254
0.167000		-0.260000		-0.503495
0.168000		-0.260000		-0.495909
0.169000		-0.260000		-0.488491
0.170000		-0.260000		-0.481238
0.171000		-0.260000		-0.474146
0.172000		-0.260000		-0.467210
0.173000		-0.260000		-0.460428
0.174000		-0.260000		-0.453794
0.175000		-0.260000		-0.447307
0.176000		-0.260000		-0.440962
0.177000		-0.260000		-0.434756
0.178000		-0.260000		-0.428685
0.179000		-0.260000		-0.422747
0.180000		-0.260000		-0.416937
0.181000		-0.260000		-0.411253
0.182000		-0.260000		-0.405692
0.183000		-0.260000		-0.400250
0.184000		-0.260000		-0.394925
0.185000		-0.260000		-0.389714
0.186000		-0.260000		-0.384614
0.187000		-0.260000		-0.379622
0.188000		-0.260000		-0.374735
0.189000		-0.260000		-0.369952
0.190000		-0.260000		-0.365269
0.191000		-0.260000		-0.360683
0.192000		-0.260000		-0.356193
0.193000		-0.260000		-0.351797
0.194000		-0.260000		-0.347491
0.195000		-0.260000		-0.343273
0.196000		-0.260000		-0.339142
0.197000		-0.260000		-0.335095
0.198000		-0.260000		-0.331129
0.199000		-0.260000		-0.327244
0.200000		-0.260000		-0.323437
0.100000		-0.240000		-1.637576
0.101000		-0.240000		-1.607333
0.102000		-0.240000		-1.577558
0.103000		-0.240000		-1.548251
0.104000		-0.240000		-1.519411
0.105000		-0.240000		-1.491037
0.106000		-0.240000		-1.463128
0.107000		-0.240000		-1.435680
0.108000		-0.240000		-1.408694
0.109000		-0.240000		-1.382165
0.110000		-0.240000		-1.356092
0.111000		-0.240000		-1.330472
0.112000		-0.240000		-1.305301
0.113000		-0.240000		-1.280577
0.114000		-0.240000		-1.256297
0.115000		-0.240000		-1.232456
0.116000		-0.240000		-1.209052
0.117000		-0.240000		-1.186080
0.118000		-0.240000		-1.163536
0.119000		-0.240000		-1.141417
0.120000		-0.240000		-1.119718
0.121000		-0.240000		-1.098434
0.122000		-0.240000		-1.077562
0.123000		-0.240000		-1.057096
0.124000		-0.240000		-1.037033
0.125000		-0.240000		-1.017367
0.126000		-0.240000		-0.998093
0.127000		-0.240000		-0.979207
0.128000		-0.240000		-0.960704
0.129000		-0.240000		-0.942578
0.130000		-0.240000		-0.924824
0.131000		-0.240000		-0.907438
0.132000		-0.240000		-0.890413
0.133000		-0.240000		-0.873745
0.134000		-0.240000		-0.857429
0.135000		-0.240000		-0.841458
0.136000		-0.240000		-0.825828
0.137000		-0.240000		-0.810533
0.138000		-0.240000		-0.795568
0.139000		-0.240000		-0.780927
0.140000		-0.240000		-0.766604
0.141000		-0.240000		-0.752595
0.142000		-0.240000		-0.738893
0.143000		-0.240000		-0.725493
0.144000		-0.240000		-0.712390
0.145000		-0.240000		-0.699578
0.146000		-0.240000		-0.687052
0.147000		-0.240000		-0.674805
0.148000		-0.240000		-0.662834
0.149000		-0.240000		-0.651132
0.150000		-0.240000		-0.639694
0.151000		-0.240000		-0.628514
0.152000		-0.240000		-0.617588
0.153000		-0.240000		-0.606910
0.154000		-0.240000		-0.596475
0.155000		-0.240000		-0.586277
0.156000		-0.240000		-0.576312
0.157000		-0.240000		-0.566575
0.158000		-0.240000		-0.557061
0.159000		-0.240000		-0.547764
0.160000		-0.240000		-0.538680
0.161000		-0.240000		-0.529804
0.162000		-0.240000		-0.521131
0.163000		-0.240000		-0.512657
0.164000		-0.240000		-0.504377
0.165000		-0.240000		-0.496287
0.166000		-0.240000		-0.488382
0.167000		-0.240000		-0.480657
0.168000		-0.240000		-0.473109
0.169000		-0.240000		-0.465734
0.170000		-0.240000		-0.458526
0.171000		-0.240000		-0.451483
0.172000		-0.240000		-0.444600
0.173000		-0.240000		-0.437873
0.174000		-0.240000		-0.431299
0.175000		-0.240000		-0.424873
0.176000		-0.240000		-0.418592
0.177000		-0.240000		-0.412453
0.178000		-0.240000		-0.406452
0.179000		-0.240000		-0.400585
0.180000		-0.240000		-0.394850
0.181000		-0.240000		-0.389242
0.182000		-0.240000		-0.383759
0.183000		-0.240000		-0.378397
0.184000		-0.240000		-0.373154
0.185000		-0.240000		-0.368027
0.186000		-0.240000		-0.363011
0.187000		-0.240000		-0.358106
0.188000		-0.240000		-0.353308
0.189000		-0.240000		-0.348614
0.190000		-0.240000		-0.344021
0.191000		-0.240000		-0.339527
0.192000		-0.240000		-0.335130
0.193000		-0.240000		-0.330827
0.194000		-0.240000		-0.326615
0.195000		-0.240000		-0.322493
0.196000		-0.240000		-0.318458
0.197000		-0.240000		-0.314508
0.198000		-0.240000		-0.310640
0.199000		-0.240000		-0.306853
0.200000		-0.240000		-0.303144
0.100000		-0.220000		-1.621359
0.101000		-0.220000		-1.590711
0.102000		-0.220000		-1.560536
0.103000		-0.220000		-1.530833
0.104000		-0.220000		-1.501601
0.105000		-0.220000		-1.472840
0.106000		-0.220000		-1.444549
0.107000		-0.220000		-1.416726
0.108000		-0.220000		-1.389370
0.109000		-0.220000		-1.362478
0.110000		-0.220000		-1.336050
0.111000		-0.220000		-1.310082
0.112000		-0.220000		-1.284571
0.113000		-0.220000		-1.259516
0.114000		-0.220000		-1.234912
0.115000		-0.220000		-1.210757
0.116000		-0.220000		-1.187047
0.117000		-0.220000		-1.163779
0.118000		-0.220000		-1.140949
0.119000		-0.220000		-1.118554
0.120000		-0.220000		-1.096588
0.121000		-0.220000		-1.075048
0.122000		-0.220000		-1.053929
0.123000		-0.220000		-1.033228
0.124000		-0.220000		-1.012939
0.125000		-0.220000		-0.993058
0.126000		-0.220000		-0.973580
0.127000		-0.220000		-0.954501
0.128000		-0.220000		-0.935814
0.129000		-0.220000		-0.917516
0.130000		-0.220000		-0.899600
0.131000		-0.220000		-0.882063
0.132000		-0.220000		-0.864897
0.133000		-0.220000		-0.848099
0.134000		-0.220000		-0.831662
0.135000		-0.220000		-0.815581
0.136000		-0.220000		-0.799851
0.137000		-0.220000		-0.784465
0.138000		-0.220000		-0.769419
0.139000		-0.220000		-0.754706
0.140000		-0.220000		-0.740321
0.141000		-0.220000		-0.726259
0.142000		-0.220000		-0.712512
0.143000		-0.220000		-0.699077
0.144000		-0.220000		-0.685946
0.145000		-0.220000		-0.673115
0.146000		-0.220000		-0.660577
0.147000		-0.220000		-0.648327
0.148000		-0.220000		-0.636359
0.149000		-0.220000		-0.624668
0.150000		-0.220000		-0.613248
0.151000		-0.220000		-0.602093
0.152000		-0.220000		-0.591198
0.153000		-0.220000		-0.580557
0.154000		-0.220000		-0.570166
0.155000		-0.220000		-0.560017
0.156000		-0.220000		-0.550107
0.157000		-0.220000		-0.540430
0.158000		-0.220000		-0.530980
0.159000		-0.220000		-0.521753
0.160000		-0.220000		-0.512743
0.161000		-0.220000		-0.503946
0.162000		-0.220000		-0.495356
0.163000		-0.220000		-0.486969
0.164000		-0.220000		-0.478779
0.165000		-0.220000		-0.470783
0.166000		-0.220000		-0.462975
0.167000		-0.220000		-0.455352
0.168000		-0.220000		-0.447907
0.169000		-0.220000		-0.440638
0.170000		-0.220000		-0.433540
0.171000		-0.220000		-0.426608
0.172000		-0.220000		-0.419838
0.173000		-0.220000		-0.413227
0.174000		-0.220000		-0.406771
0.175000		-0.220000		-0.400465
0.176000		-0.220000		-0.394305
0.177000		-0.220000		-0.388289
0.178000		-0.220000		-0.382412
0.179000		-0.220000		-0.376671
0.180000		-0.220000		-0.371062
0.181000		-0.220000		-0.365582
0.182000		-0.220000		-0.360227
0.183000		-0.220000		-0.354995
0.184000		-0.220000		-0.349882
0.185000		-0.220000		-0.344885
0.186000		-0.220000		-0.340002
0.187000		-0.220000		-0.335228
0.188000		-0.220000		-0.330562
0.189000		-0.220000		-0.326000
0.190000		-0.220000		-0.321541
0.191000		-0.220000		-0.317180
0.192000		-0.220000		-0.312916
0.193000		-0.220000		-0.308745
0.194000		-0.220000		-0.304667
0.195000		-0.220000		-0.300677
0.196000		-0.220000		-0.296775
0.197000		-0.220000		-0.292957
0.198000		-0.220000		-0.289221
0.199000		-0.220000		-0.285566
0.200000		-0.220000		-0.281989
0.100000		-0.200000		-1.598018
0.101000		-0.200000		-1.566922
0.102000		-0.200000		-1.536307
0.103000		-0.200000		-1.506175
0.104000		-0.200000		-1.476525
0.105000		-0.200000		-1.447357
0.106000		-0.200000		-1.418670
0.107000		-0.200000		-1.390463
0.108000		-0.200000		-1.362735
0.109000		-0.200000		-1.335484
0.110000		-0.200000		-1.308709
0.111000		-0.200000		-1.282407
0.112000		-0.200000		-1.256577
0.113000		-0.200000		-1.231214
0.114000		-0.200000		-1.206318
0.115000		-0.200000		-1.181884
0.116000		-0.200000		-1.157909
0.117000		-0.200000		-1.134389
0.118000		-0.200000		-1.111322
0.119000		-0.200000		-1.088703
0.120000		-0.200000		-1.066529
0.121000		-0.200000		-1.044794
0.122000		-0.200000		-1.023495
0.123000		-0.200000		-1.002627
0.124000		-0.200000		-0.982186
0.125000		-0.200000		-0.962166
0.126000		-0.200000		-0.942563
0.127000		-0.200000		-0.923372
0.128000		-0.200000		-0.904587
0.129000		-0.200000		-0.886203
0.130000		-0.200000		-0.868215
0.131000		-0.200000		-0.850617
0.132000		-0.200000		-0.833404
0.133000		-0.200000		-0.816570
0.134000		-0.200000		-0.800108
0.135000		-0.200000		-0.784015
0.136000		-0.200000		-0.768283
0.137000		-0.200000		-0.752906
0.138000		-0.200000		-0.737879
0.139000		-0.200000		-0.723196
0.140000		-0.200000		-0.708850
0.141000		-0.200000		-0.694836
0.142000		-0.200000		-0.681148
0.143000		-0.200000		-0.667778
0.144000		-0.200000		-0.654722
0.145000		-0.200000		-0.641974
0.146000		-0.200000		-0.629526
0.147000		-0.200000		-0.617373
0.148000		-0.200000		-0.605510
0.149000		-0.200000		-0.593930
0.150000		-0.200000		-0.582627
0.151000		-0.200000		-0.571595
0.152000		-0.200000		-0.560829
0.153000		-0.200000		-0.550322
0.154000		-0.200000		-0.540069
0.155000		-0.200000		-0.530064
0.156000		-0.200000		-0.520302
0.157000		-0.200000		-0.510776
0.158000		-0.200000		-0.501483
0.159000		-0.200000		-0.492415
0.160000		-0.200000		-0.483567
0.161000		-0.200000		-0.474936
0.162000		-0.200000		-0.466514
0.163000		-0.200000		-0.458298
0.164000		-0.200000		-0.450281
0.165000		-0.200000		-0.442460
0.166000		-0.200000		-0.434830
0.167000		-0.200000		-0.427385
0.168000		-0.200000		-0.420120
0.169000		-0.200000		-0.413033
0.170000		-0.200000		-0.406117
0.171000		-0.200000		-0.399368
0.172000		-0.200000		-0.392783
0.173000		-0.200000		-0.386357
0.174000		-0.200000		-0.380086
0.175000		-0.200000		-0.373965
0.176000		-0.200000		-0.367992
0.177000		-0.200000		-0.362161
0.178000		-0.200000		-0.356470
0.179000		-0.200000		-0.350914
0.180000		-0.200000		-0.345491
0.181000		-0.200000		-0.340196
0.182000		-0.200000		-0.335026
0.183000		-0.200000		-0.329978
0.184000		-0.200000		-0.325049
0.185000		-0.200000		-0.320235
0.186000		-0.200000		-0.315533
0.187000		-0.200000		-0.310941
0.188000		-0.200000		-0.306455
0.189000		-0.200000		-0.302073
0.190000		-0.200000		-0.297792
0.191000		-0.200000		-0.293608
0.192000		-0.200000		-0.289520
0.193000		-0.200000		-0.285525
0.194000		-0.200000		-0.281620
0.195000		-0.200000		-0.277804
0.196000		-0.200000		-0.274073
0.197000		-0.200000		-0.270425
0.198000		-0.200000		-0.266858
0.199000		-0.200000		-0.263370
0.200000		-0.200000		-0.259960
0.100000		-0.180000		-1.564709
0.101000		-0.180000		-1.533161
0.102000		-0.180000		-1.502113
0.103000		-0.180000		-1.471565
0.104000		-0.180000		-1.441518
0.105000		-0.180000		-1.411971
0.106000		-0.180000		-1.382925
0.107000		-0.180000		-1.354377
0.108000		-0.180000		-1.326328
0.109000		-0.180000		-1.298775
0.110000		-0.180000		-1.271717
0.111000		-0.180000		-1.245151
0.112000		-0.180000		-1.219077
0.113000		-0.180000		-1.193489
0.114000		-0.180000		-1.168387
0.115000		-0.180000		-1.143766
0.116000		-0.180000		-1.119624
0.117000		-0.180000		-1.095956
0.118000		-0.180000		-1.072759
0.119000		-0.180000		-1.050028
0.120000		-0.180000		-1.027760
0.121000		-0.180000		-1.005949
0.122000		-0.180000		-0.984592
0.123000		-0.180000		-0.963682
0.124000		-0.180000		-0.943216
0.125000		-0.180000		-0.923188
0.126000		-0.180000		-0.903593
0.127000		-0.180000		-0.884424
0.128000		-0.180000		-0.865677
0.129000		-0.180000		-0.847346
0.130000		-0.180000		-0.829425
0.131000		-0.180000		-0.811907
0.132000		-0.180000		-0.794787
0.133000		-0.180000		-0.778059
0.134000		-0.180000		-0.761716
0.135000		-0.180000		-0.745751
0.136000		-0.180000		-0.730160
0.137000		-0.180000		-0.714934
0.138000		-0.180000		-0.700068
0.139000		-0.180000		-0.685556
0.140000		-0.180000		-0.671390
0.141000		-0.180000		-0.657564
0.142000		-0.180000		-0.644071
0.143000		-0.180000		-0.630905
0.144000		-0.180000		-0.618060
0.145000		-0.180000		-0.605528
0.146000		-0.180000		-0.593304
0.147000		-0.180000		-0.581380
0.148000		-0.180000		-0.569751
0.149000		-0.180000		-0.558410
0.150000		-0.180000		-0.547351
0.151000		-0.180000		-0.536566
0.152000		-0.180000		-0.526051
0.153000		-0.180000		-0.515799
0.154000		-0.180000		-0.505803
0.155000		-0.180000		-0.496058
0.156000		-0.180000		-0.486558
0.157000		-0.180000		-0.477296
0.158000		-0.180000		-0.468268
0.159000		-0.180000		-0.459467
0.160000		-0.180000		-0.450888
0.161000		-0.180000		-0.442525
0.162000		-0.180000		-0.434373
0.163000		-0.180000		-0.426426
0.164000		-0.180000		-0.418680
0.165000		-0.180000		-0.411129
0.166000		-0.180000		-0.403767
0.167000		-0.180000		-0.396591
0.168000		-0.180000		-0.389595
0.169000		-0.180000		-0.382775
0.170000		-0.180000		-0.376125
0.171000		-0.180000		-0.369642
0.172000		-0.180000		-0.363321
0.173000		-0.180000		-0.357157
0.174000		-0.180000		-0.351147
0.175000		-0.180000		-0.345286
0.176000		-0.180000		-0.339570
0.177000		-0.180000		-0.333995
0.178000		-0.180000		-0.328558
0.179000		-0.180000		-0.323255
0.180000		-0.180000		-0.318081
0.181000		-0.180000		-0.313034
0.182000		-0.180000		-0.308110
0.183000		-0.180000		-0.303305
0.184000		-0.180000		-0.298617
0.185000		-0.180000		-0.294042
0.186000		-0.180000		-0.289577
0.187000		-0.180000		-0.285219
0.188000		-0.180000		-0.280965
0.189000		-0.180000		-0.276812
0.190000		-0.180000		-0.272757
0.191000		-0.180000		-0.268798
0.192000		-0.180000		-0.264932
0.193000		-0.180000		-0.261157
0.194000		-0.180000		-0.257469
0.195000		-0.180000		-0.253867
0.196000		-0.180000		-0.250348
0.197000		-0.180000		-0.246909
0.198000		-0.180000		-0.243550
0.199000		-0.180000		-0.240267
0.200000		-0.180000		-0.237058
0.100000		-0.160000		-1.517539
0.101000		-0.160000		-1.485623
0.102000		-0.160000		-1.454233
0.103000		-0.160000		-1.423372
0.104000		-0.160000		-1.393038
0.105000		-0.160000		-1.363231
0.106000		-0.160000		-1.333952
0.107000		-0.160000		-1.305199
0.108000		-0.160000		-1.276970
0.109000		-0.160000		-1.249264
0.110000		-0.160000		-1.222079
0.111000		-0.160000		-1.195412
0.112000		-0.160000		-1.169260
0.113000		-0.160000		-1.143621
0.114000		-0.160000		-1.118491
0.115000		-0.160000		-1.093866
0.116000		-0.160000		-1.069742
0.117000		-0.160000		-1.046116
0.118000		-0.160000		-1.022982
0.119000		-0.160000		-1.000336
0.120000		-0.160000		-0.978173
0.121000		-0.160000		-0.956487
0.122000		-0.160000		-0.935274
0.123000		-0.160000		-0.914527
0.124000		-0.160000		-0.894242
0.125000		-0.160000		-0.874412
0.126000		-0.160000		-0.855030
0.127000		-0.160000		-0.836092
0.128000		-0.160000		-0.817589
0.129000		-0.160000		-0.799517
0.130000		-0.160000		-0.781867
0.131000		-0.160000		-0.764634
0.132000		-0.160000		-0.747811
0.133000		-0.160000		-0.731390
0.134000		-0.160000		-0.715365
0.135000		-0.160000		-0.699729
0.136000		-0.160000		-0.684474
0.137000		-0.160000		-0.669594
0.138000		-0.160000		-0.655081
0.139000		-0.160000		-0.640928
0.140000		-0.160000		-0.627128
0.141000		-0.160000		-0.613674
0.142000		-0.160000		-0.600559
0.143000		-0.160000		-0.587775
0.144000		-0.160000		-0.575315
0.145000		-0.160000		-0.563173
0.146000		-0.160000		-0.551341
0.147000		-0.160000		-0.539812
0.148000		-0.160000		-0.528580
0.149000		-0.160000		-0.517637
0.150000		-0.160000		-0.506977
0.151000		-0.160000		-0.496593
0.152000		-0.160000		-0.486478
0.153000		-0.160000		-0.476626
0.154000		-0.160000		-0.467030
0.155000		-0.160000		-0.457684
0.156000		-0.160000		-0.448582
0.157000		-0.160000		-0.439718
0.158000		-0.160000		-0.431084
0.159000		-0.160000		-0.422677
0.160000		-0.160000		-0.414489
0.161000		-0.160000		-0.406514
0.162000		-0.160000		-0.398748
0.163000		-0.160000		-0.391185
0.164000		-0.160000		-0.383819
0.165000		-0.160000		-0.376645
0.166000		-0.160000		-0.369657
0.167000		-0.160000		-0.362852
0.168000		-0.160000		-0.356223
0.169000		-0.160000		-0.349766
0.170000		-0.160000		-0.343476
0.171000		-0.160000		-0.337349
0.172000		-0.160000		-0.331379
0.173000		-0.160000		-0.325564
0.174000		-0.160000		-0.319897
0.175000		-0.160000		-0.314376
0.176000		-0.160000		-0.308996
0.177000		-0.160000		-0.303753
0.178000		-0.160000		-0.298643
0.179000		-0.160000		-0.293663
0.180000		-0.160000		-0.288809
0.181000		-0.160000		-0.284076
0.182000		-0.160000		-0.279463
0.183000		-0.160000		-0.274965
0.184000		-0.160000		-0.270579
0.185000		-0.160000		-0.266302
0.186000		-0.160000		-0.262130
0.187000		-0.160000		-0.258062
0.188000		-0.160000		-0.254093
0.189000		-0.160000		-0.250221
0.190000		-0.160000		-0.246444
0.191000		-0.160000		-0.242758
0.192000		-0.160000		-0.239161
0.193000		-0.160000		-0.235651
0.194000		-0.160000		-0.232225
0.195000		-0.160000		-0.228880
0.196000		-0.160000		-0.225614
0.197000		-0.160000		-0.222426
0.198000		-0.160000		-0.219312
0.199000		-0.160000		-0.216271
0.200000		-0.160000		-0.213301
0.100000		-0.140000		-1.451370
0.101000		-0.140000		-1.419320
0.102000		-0.140000		-1.387834
0.103000		-0.140000		-1.356912
0.104000		-0.140000		-1.326553
0.105000		-0.140000		-1.296757
0.106000		-0.140000		-1.267522
0.107000		-0.140000		-1.238846
0.108000		-0.140000		-1.210727
0.109000		-0.140000		-1.183162
0.110000		-0.140000		-1.156149
0.111000		-0.140000		-1.129683
0.112000		-0.140000		-1.103761
0.113000		-0.140000		-1.078378
0.114000		-0.140000		-1.053531
0.115000		-0.140000		-1.029215
0.116000		-0.140000		-1.005424
0.117000		-0.140000		-0.982153
0.118000		-0.140000		-0.959397
0.119000		-0.140000		-0.937150
0.120000		-0.140000		-0.915406
0.121000		-0.140000		-0.894158
0.122000		-0.140000		-0.873400
0.123000		-0.140000		-0.853125
0.124000		-0.140000		-0.833327
0.125000		-0.140000		-0.813999
0.126000		-0.140000		-0.795133
0.127000		-0.140000		-0.776721
0.128000		-0.140000		-0.758758
0.129000		-0.140000		-0.741235
0.130000		-0.140000		-0.724144
0.131000		-0.140000		-0.707478
0.132000		-0.140000		-0.691230
0.133000		-0.140000		-0.675390
0.134000		-0.140000		-0.659952
0.135000		-0.140000		-0.644908
0.136000		-0.140000		-0.630249
0.137000		-0.140000		-0.615969
0.138000		-0.140000		-0.602058
0.139000		-0.140000		-0.588509
0.140000		-0.140000		-0.575314
0.141000		-0.140000		-0.562465
0.142000		-0.140000		-0.549955
0.143000		-0.140000		-0.537776
0.144000		-0.140000		-0.525920
0.145000		-0.140000		-0.514379
0.146000		-0.140000		-0.503146
0.147000		-0.140000		-0.492214
0.148000		-0.140000		-0.481575
0.149000		-0.140000		-0.471222
0.150000		-0.140000		-0.461147
0.151000		-0.140000		-0.451344
0.152000		-0.140000		-0.441806
0.153000		-0.140000		-0.432525
0.154000		-0.140000		-0.423496
0.155000		-0.140000		-0.414710
0.156000		-0.140000		-0.406163
0.157000		-0.140000		-0.397847
0.158000		-0.140000		-0.389757
0.159000		-0.140000		-0.381886
0.160000		-0.140000		-0.374228
0.161000		-0.140000		-0.366777
0.162000		-0.140000		-0.359527
0.163000		-0.140000		-0.352474
0.164000		-0.140000		-0.345610
0.165000		-0.140000		-0.338932
0.166000		-0.140000		-0.332434
0.167000		-0.140000		-0.326110
0.168000		-0.140000		-0.319956
0.169000		-0.140000		-0.313967
0.170000		-0.140000		-0.308137
0.171000		-0.140000		-0.302463
0.172000		-0.140000		-0.296941
0.173000		-0.140000		-0.291564
0.174000		-0.140000		-0.286330
0.175000		-0.140000		-0.281234
0.176000		-0.140000		-0.276273
