101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.111000		0.100000		-0.832954
0.112000		0.100000		-0.775649
0.113000		0.100000		-0.723027
0.114000		0.100000		-0.674647
0.115000		0.100000		-0.630114
0.116000		0.100000		-0.589076
0.117000		0.100000		-0.551217
0.118000		0.100000		-0.516251
0.119000		0.100000		-0.483925
0.120000		0.100000		-0.454006
0.121000		0.100000		-0.426290
0.122000		0.100000		-0.400587
0.123000		0.100000		-0.376730
0.124000		0.100000		-0.354565
0.125000		0.100000		-0.333953
0.126000		0.100000		-0.314769
0.127000		0.100000		-0.296898
0.128000		0.100000		-0.280236
0.129000		0.100000		-0.264689
0.130000		0.100000		-0.250171
0.131000		0.100000		-0.236603
0.132000		0.100000		-0.223912
0.133000		0.100000		-0.212035
0.134000		0.100000		-0.200909
0.135000		0.100000		-0.190481
0.136000		0.100000		-0.180699
0.137000		0.100000		-0.171518
0.138000		0.100000		-0.162894
0.139000		0.100000		-0.154789
0.140000		0.100000		-0.147167
0.141000		0.100000		-0.139994
0.142000		0.100000		-0.133240
0.143000		0.100000		-0.126877
0.144000		0.100000		-0.120877
0.145000		0.100000		-0.115219
0.146000		0.100000		-0.109878
0.147000		0.100000		-0.104835
0.148000		0.100000		-0.100069
0.149000		0.100000		-0.095565
0.150000		0.100000		-0.091304
0.151000		0.100000		-0.087272
0.152000		0.100000		-0.083455
0.153000		0.100000		-0.079839
0.154000		0.100000		-0.076413
0.155000		0.100000		-0.073164
0.156000		0.100000		-0.070082
0.157000		0.100000		-0.067157
0.158000		0.100000		-0.064380
0.159000		0.100000		-0.061742
0.160000		0.100000		-0.059235
0.161000		0.100000		-0.056852
0.162000		0.100000		-0.054585
0.163000		0.100000		-0.052428
0.164000		0.100000		-0.050375
0.165000		0.100000		-0.048420
0.166000		0.100000		-0.046558
0.167000		0.100000		-0.044783
0.168000		0.100000		-0.043090
0.169000		0.100000		-0.041476
0.170000		0.100000		-0.039936
0.171000		0.100000		-0.038467
0.172000		0.100000		-0.037063
0.173000		0.100000		-0.035723
0.174000		0.100000		-0.034442
0.175000		0.100000		-0.033217
0.176000		0.100000		-0.032047
0.177000		0.100000		-0.030927
0.178000		0.100000		-0.029855
0.179000		0.100000		-0.028830
0.180000		0.100000		-0.027848
0.181000		0.100000		-0.026908
0.182000		0.100000		-0.026007
0.183000		0.100000		-0.025143
0.184000		0.100000		-0.024315
0.185000		0.100000		-0.023521
0.186000		0.100000		-0.022760
0.187000		0.100000		-0.022029
0.188000		0.100000		-0.021327
0.189000		0.100000		-0.020654
0.190000		0.100000		-0.020007
0.191000		0.100000		-0.019386
0.192000		0.100000		-0.018788
0.193000		0.100000		-0.018214
0.194000		0.100000		-0.017662
0.195000		0.100000		-0.017132
0.196000		0.100000		-0.016621
0.197000		0.100000		-0.016129
0.198000		0.100000		-0.015656
0.199000		0.100000		-0.015201
0.200000		0.100000		-0.014762
0.100000		0.120000		-1.708187
0.101000		0.120000		-1.574155
0.102000		0.120000		-1.452641
0.103000		0.120000		-1.342297
0.104000		0.120000		-1.241940
0.105000		0.120000		-1.150528
0.106000		0.120000		-1.067138
0.107000		0.120000		-0.990959
0.108000		0.120000		-0.921269
0.109000		0.120000		-0.857428
0.110000		0.120000		-0.798869
0.111000		0.120000		-0.745086
0.112000		0.120000		-0.695626
0.113000		0.120000		-0.650087
0.114000		0.120000		-0.608109
0.115000		0.120000		-0.569369
0.116000		0.120000		-0.533577
0.117000		0.120000		-0.500472
0.118000		0.120000		-0.469821
0.119000		0.120000		-0.441412
0.120000		0.120000		-0.415054
0.121000		0.120000		-0.390577
0.122000		0.120000		-0.367823
0.123000		0.120000		-0.346652
0.124000		0.120000		-0.326936
0.125000		0.120000		-0.308559
0.126000		0.120000		-0.291416
0.127000		0.120000		-0.275410
0.128000		0.120000		-0.260453
0.129000		0.120000		-0.246466
0.130000		0.120000		-0.233377
0.131000		0.120000		-0.221117
0.132000		0.120000		-0.209626
0.133000		0.120000		-0.198848
0.134000		0.120000		-0.188732
0.135000		0.120000		-0.179231
0.136000		0.120000		-0.170301
0.137000		0.120000		-0.161903
0.138000		0.120000		-0.154000
0.139000		0.120000		-0.146558
0.140000		0.120000		-0.139546
0.141000		0.120000		-0.132935
0.142000		0.120000		-0.126699
0.143000		0.120000		-0.120813
0.144000		0.120000		-0.115254
0.145000		0.120000		-0.110002
0.146000		0.120000		-0.105036
0.147000		0.120000		-0.100340
0.148000		0.120000		-0.095895
0.149000		0.120000		-0.091686
0.150000		0.120000		-0.087700
0.151000		0.120000		-0.083921
0.152000		0.120000		-0.080339
0.153000		0.120000		-0.076940
0.154000		0.120000		-0.073714
0.155000		0.120000		-0.070652
0.156000		0.120000		-0.067743
0.157000		0.120000		-0.064978
0.158000		0.120000		-0.062349
0.159000		0.120000		-0.059849
0.160000		0.120000		-0.057471
0.161000		0.120000		-0.055206
0.162000		0.120000		-0.053050
0.163000		0.120000		-0.050996
0.164000		0.120000		-0.049039
0.165000		0.120000		-0.047172
0.166000		0.120000		-0.045392
0.167000		0.120000		-0.043694
0.168000		0.120000		-0.042074
0.169000		0.120000		-0.040526
0.170000		0.120000		-0.039048
0.171000		0.120000		-0.037636
0.172000		0.120000		-0.036287
0.173000		0.120000		-0.034996
0.174000		0.120000		-0.033762
0.175000		0.120000		-0.032582
0.176000		0.120000		-0.031452
0.177000		0.120000		-0.030370
0.178000		0.120000		-0.029334
0.179000		0.120000		-0.028342
0.180000		0.120000		-0.027391
0.181000		0.120000		-0.026479
0.182000		0.120000		-0.025605
0.183000		0.120000		-0.024767
0.184000		0.120000		-0.023963
0.185000		0.120000		-0.023191
0.186000		0.120000		-0.022450
0.187000		0.120000		-0.021739
0.188000		0.120000		-0.021056
0.189000		0.120000		-0.020399
0.190000		0.120000		-0.019768
0.191000		0.120000		-0.019162
0.192000		0.120000		-0.018578
0.193000		0.120000		-0.018017
0.194000		0.120000		-0.017478
0.195000		0.120000		-0.016958
0.196000		0.120000		-0.016458
0.197000		0.120000		-0.015977
0.198000		0.120000		-0.015513
0.199000		0.120000		-0.015067
0.200000		0.120000		-0.014636
0.100000		0.140000		-1.466686
0.101000		0.140000		-1.355870
0.102000		0.140000		-1.255104
0.103000		0.140000		-1.163329
0.104000		0.140000		-1.079616
0.105000		0.140000		-1.003141
0.106000		0.140000		-0.933177
0.107000		0.140000		-0.869079
0.108000		0.140000		-0.810274
0.109000		0.140000		-0.756253
0.110000		0.140000		-0.706562
0.111000		0.140000		-0.660796
0.112000		0.140000		-0.618594
0.113000		0.140000		-0.579632
0.114000		0.140000		-0.543619
0.115000		0.140000		-0.510294
0.116000		0.140000		-0.479423
0.117000		0.140000		-0.450795
0.118000		0.140000		-0.424219
0.119000		0.140000		-0.399523
0.120000		0.140000		-0.376553
0.121000		0.140000		-0.355166
0.122000		0.140000		-0.335235
0.123000		0.140000		-0.316645
0.124000		0.140000		-0.299289
0.125000		0.140000		-0.283073
0.126000		0.140000		-0.267909
0.127000		0.140000		-0.253717
0.128000		0.140000		-0.240425
0.129000		0.140000		-0.227966
0.130000		0.140000		-0.216278
0.131000		0.140000		-0.205307
0.132000		0.140000		-0.195002
0.133000		0.140000		-0.185314
0.134000		0.140000		-0.176202
0.135000		0.140000		-0.167624
0.136000		0.140000		-0.159546
0.137000		0.140000		-0.151933
0.138000		0.140000		-0.144753
0.139000		0.140000		-0.137979
0.140000		0.140000		-0.131584
0.141000		0.140000		-0.125543
0.142000		0.140000		-0.119833
0.143000		0.140000		-0.114434
0.144000		0.140000		-0.109325
0.145000		0.140000		-0.104489
0.146000		0.140000		-0.099909
0.147000		0.140000		-0.095569
0.148000		0.140000		-0.091455
0.149000		0.140000		-0.087553
0.150000		0.140000		-0.083850
0.151000		0.140000		-0.080335
0.152000		0.140000		-0.076997
0.153000		0.140000		-0.073825
0.154000		0.140000		-0.070810
0.155000		0.140000		-0.067942
0.156000		0.140000		-0.065215
0.157000		0.140000		-0.062619
0.158000		0.140000		-0.060147
0.159000		0.140000		-0.057793
0.160000		0.140000		-0.055550
0.161000		0.140000		-0.053412
0.162000		0.140000		-0.051374
0.163000		0.140000		-0.049429
0.164000		0.140000		-0.047574
0.165000		0.140000		-0.045802
0.166000		0.140000		-0.044111
0.167000		0.140000		-0.042496
0.168000		0.140000		-0.040952
0.169000		0.140000		-0.039476
0.170000		0.140000		-0.038065
0.171000		0.140000		-0.036716
0.172000		0.140000		-0.035425
0.173000		0.140000		-0.034189
0.174000		0.140000		-0.033006
0.175000		0.140000		-0.031873
0.176000		0.140000		-0.030787
0.177000		0.140000		-0.029747
0.178000		0.140000		-0.028750
0.179000		0.140000		-0.027794
0.180000		0.140000		-0.026877
0.181000		0.140000		-0.025998
0.182000		0.140000		-0.025154
0.183000		0.140000		-0.024343
0.184000		0.140000		-0.023565
0.185000		0.140000		-0.022818
0.186000		0.140000		-0.022100
0.187000		0.140000		-0.021410
0.188000		0.140000		-0.020747
0.189000		0.140000		-0.020109
0.190000		0.140000		-0.019496
0.191000		0.140000		-0.018906
0.192000		0.140000		-0.018338
0.193000		0.140000		-0.017792
0.194000		0.140000		-0.017266
0.195000		0.140000		-0.016760
0.196000		0.140000		-0.016272
0.197000		0.140000		-0.015802
0.198000		0.140000		-0.015349
0.199000		0.140000		-0.014912
0.200000		0.140000		-0.014491
0.100000		0.160000		-1.252214
0.101000		0.160000		-1.161285
0.102000		0.160000		-1.078356
0.103000		0.160000		-1.002604
0.104000		0.160000		-0.933303
0.105000		0.160000		-0.869809
0.106000		0.160000		-0.811553
0.107000		0.160000		-0.758027
0.108000		0.160000		-0.708782
0.109000		0.160000		-0.663414
0.110000		0.160000		-0.621566
0.111000		0.160000		-0.582916
0.112000		0.160000		-0.547176
0.113000		0.160000		-0.514089
0.114000		0.160000		-0.483424
0.115000		0.160000		-0.454970
0.116000		0.160000		-0.428541
0.117000		0.160000		-0.403966
0.118000		0.160000		-0.381092
0.119000		0.160000		-0.359782
0.120000		0.160000		-0.339908
0.121000		0.160000		-0.321356
0.122000		0.160000		-0.304024
0.123000		0.160000		-0.287817
0.124000		0.160000		-0.272648
0.125000		0.160000		-0.258441
0.126000		0.160000		-0.245122
0.127000		0.160000		-0.232627
0.128000		0.160000		-0.220895
0.129000		0.160000		-0.209873
0.130000		0.160000		-0.199510
0.131000		0.160000		-0.189759
0.132000		0.160000		-0.180579
0.133000		0.160000		-0.171930
0.134000		0.160000		-0.163776
0.135000		0.160000		-0.156084
0.136000		0.160000		-0.148824
0.137000		0.160000		-0.141967
0.138000		0.160000		-0.135487
0.139000		0.160000		-0.129361
0.140000		0.160000		-0.123565
0.141000		0.160000		-0.118079
0.142000		0.160000		-0.112883
0.143000		0.160000		-0.107961
0.144000		0.160000		-0.103294
0.145000		0.160000		-0.098868
0.146000		0.160000		-0.094669
0.147000		0.160000		-0.090682
0.148000		0.160000		-0.086896
0.149000		0.160000		-0.083299
0.150000		0.160000		-0.079880
0.151000		0.160000		-0.076628
0.152000		0.160000		-0.073535
0.153000		0.160000		-0.070591
0.154000		0.160000		-0.067788
0.155000		0.160000		-0.065118
0.156000		0.160000		-0.062575
0.157000		0.160000		-0.060150
0.158000		0.160000		-0.057838
0.159000		0.160000		-0.055633
0.160000		0.160000		-0.053528
0.161000		0.160000		-0.051520
0.162000		0.160000		-0.049602
0.163000		0.160000		-0.047770
0.164000		0.160000		-0.046020
0.165000		0.160000		-0.044347
0.166000		0.160000		-0.042747
0.167000		0.160000		-0.041217
0.168000		0.160000		-0.039753
0.169000		0.160000		-0.038352
0.170000		0.160000		-0.037011
0.171000		0.160000		-0.035727
0.172000		0.160000		-0.034497
0.173000		0.160000		-0.033319
0.174000		0.160000		-0.032189
0.175000		0.160000		-0.031106
0.176000		0.160000		-0.030068
0.177000		0.160000		-0.029072
0.178000		0.160000		-0.028116
0.179000		0.160000		-0.027198
0.180000		0.160000		-0.026318
0.181000		0.160000		-0.025472
0.182000		0.160000		-0.024660
0.183000		0.160000		-0.023879
0.184000		0.160000		-0.023129
0.185000		0.160000		-0.022408
0.186000		0.160000		-0.021715
0.187000		0.160000		-0.021048
0.188000		0.160000		-0.020406
0.189000		0.160000		-0.019789
0.190000		0.160000		-0.019195
0.191000		0.160000		-0.018623
0.192000		0.160000		-0.018072
0.193000		0.160000		-0.017542
0.194000		0.160000		-0.017031
0.195000		0.160000		-0.016538
0.196000		0.160000		-0.016064
0.197000		0.160000		-0.015606
0.198000		0.160000		-0.015165
0.199000		0.160000		-0.014739
0.200000		0.160000		-0.014329
0.100000		0.180000		-1.066397
0.101000		0.180000		-0.992103
0.102000		0.180000		-0.924144
0.103000		0.180000		-0.861883
0.104000		0.180000		-0.804757
0.105000		0.180000		-0.752266
0.106000		0.180000		-0.703965
0.107000		0.180000		-0.659460
0.108000		0.180000		-0.618396
0.109000		0.180000		-0.580458
0.110000		0.180000		-0.545365
0.111000		0.180000		-0.512864
0.112000		0.180000		-0.482726
0.113000		0.180000		-0.454749
0.114000		0.180000		-0.428748
0.115000		0.180000		-0.404558
0.116000		0.180000		-0.382027
0.117000		0.180000		-0.361023
0.118000		0.180000		-0.341420
0.119000		0.180000		-0.323109
0.120000		0.180000		-0.305988
0.121000		0.180000		-0.289965
0.122000		0.180000		-0.274957
0.123000		0.180000		-0.260888
0.124000		0.180000		-0.247687
0.125000		0.180000		-0.235292
0.126000		0.180000		-0.223644
0.127000		0.180000		-0.212690
0.128000		0.180000		-0.202381
0.129000		0.180000		-0.192672
0.130000		0.180000		-0.183522
0.131000		0.180000		-0.174893
0.132000		0.180000		-0.166749
0.133000		0.180000		-0.159060
0.134000		0.180000		-0.151795
0.135000		0.180000		-0.144927
0.136000		0.180000		-0.138430
0.137000		0.180000		-0.132280
0.138000		0.180000		-0.126457
0.139000		0.180000		-0.120939
0.140000		0.180000		-0.115708
0.141000		0.180000		-0.110748
0.142000		0.180000		-0.106040
0.143000		0.180000		-0.101571
0.144000		0.180000		-0.097326
0.145000		0.180000		-0.093293
0.146000		0.180000		-0.089458
0.147000		0.180000		-0.085811
0.148000		0.180000		-0.082342
0.149000		0.180000		-0.079039
0.150000		0.180000		-0.075894
0.151000		0.180000		-0.072899
0.152000		0.180000		-0.070044
0.153000		0.180000		-0.067323
0.154000		0.180000		-0.064727
0.155000		0.180000		-0.062251
0.156000		0.180000		-0.059888
0.157000		0.180000		-0.057633
0.158000		0.180000		-0.055479
0.159000		0.180000		-0.053421
0.160000		0.180000		-0.051454
0.161000		0.180000		-0.049574
0.162000		0.180000		-0.047777
0.163000		0.180000		-0.046057
0.164000		0.180000		-0.044412
0.165000		0.180000		-0.042838
0.166000		0.180000		-0.041330
0.167000		0.180000		-0.039887
0.168000		0.180000		-0.038504
0.169000		0.180000		-0.037179
0.170000		0.180000		-0.035909
0.171000		0.180000		-0.034691
0.172000		0.180000		-0.033523
0.173000		0.180000		-0.032403
0.174000		0.180000		-0.031329
0.175000		0.180000		-0.030297
0.176000		0.180000		-0.029307
0.177000		0.180000		-0.028356
0.178000		0.180000		-0.027443
0.179000		0.180000		-0.026565
0.180000		0.180000		-0.025722
0.181000		0.180000		-0.024911
0.182000		0.180000		-0.024132
0.183000		0.180000		-0.023382
0.184000		0.180000		-0.022661
0.185000		0.180000		-0.021968
0.186000		0.180000		-0.021300
0.187000		0.180000		-0.020658
0.188000		0.180000		-0.020039
0.189000		0.180000		-0.019443
0.190000		0.180000		-0.018869
0.191000		0.180000		-0.018316
0.192000		0.180000		-0.017783
0.193000		0.180000		-0.017270
0.194000		0.180000		-0.016774
0.195000		0.180000		-0.016297
0.196000		0.180000		-0.015836
0.197000		0.180000		-0.015392
0.198000		0.180000		-0.014963
0.199000		0.180000		-0.014549
0.200000		0.180000		-0.014149
0.100000		0.200000		-0.908114
0.101000		0.200000		-0.847517
0.102000		0.200000		-0.791921
0.103000		0.200000		-0.740836
0.104000		0.200000		-0.693825
0.105000		0.200000		-0.650503
0.106000		0.200000		-0.610523
0.107000		0.200000		-0.573579
0.108000		0.200000		-0.539394
0.109000		0.200000		-0.507722
0.110000		0.200000		-0.478342
0.111000		0.200000		-0.451056
0.112000		0.200000		-0.425685
0.113000		0.200000		-0.402068
0.114000		0.200000		-0.380059
0.115000		0.200000		-0.359527
0.116000		0.200000		-0.340353
0.117000		0.200000		-0.322430
0.118000		0.200000		-0.305659
0.119000		0.200000		-0.289953
0.120000		0.200000		-0.275229
0.121000		0.200000		-0.261415
0.122000		0.200000		-0.248443
0.123000		0.200000		-0.236252
0.124000		0.200000		-0.224785
0.125000		0.200000		-0.213991
0.126000		0.200000		-0.203823
0.127000		0.200000		-0.194239
0.128000		0.200000		-0.185197
0.129000		0.200000		-0.176661
0.130000		0.200000		-0.168598
0.131000		0.200000		-0.160977
0.132000		0.200000		-0.153769
0.133000		0.200000		-0.146948
0.134000		0.200000		-0.140489
0.135000		0.200000		-0.134369
0.136000		0.200000		-0.128567
0.137000		0.200000		-0.123064
0.138000		0.200000		-0.117842
0.139000		0.200000		-0.112885
0.140000		0.200000		-0.108175
0.141000		0.200000		-0.103700
0.142000		0.200000		-0.099444
0.143000		0.200000		-0.095397
0.144000		0.200000		-0.091545
0.145000		0.200000		-0.087878
0.146000		0.200000		-0.084385
0.147000		0.200000		-0.081058
0.148000		0.200000		-0.077886
0.149000		0.200000		-0.074862
0.150000		0.200000		-0.071977
0.151000		0.200000		-0.069224
0.152000		0.200000		-0.066596
0.153000		0.200000		-0.064087
0.154000		0.200000		-0.061690
0.155000		0.200000		-0.059400
0.156000		0.200000		-0.057211
0.157000		0.200000		-0.055118
0.158000		0.200000		-0.053116
0.159000		0.200000		-0.051201
0.160000		0.200000		-0.049368
0.161000		0.200000		-0.047614
0.162000		0.200000		-0.045934
0.163000		0.200000		-0.044324
0.164000		0.200000		-0.042782
0.165000		0.200000		-0.041305
0.166000		0.200000		-0.039888
0.167000		0.200000		-0.038530
0.168000		0.200000		-0.037227
0.169000		0.200000		-0.035977
0.170000		0.200000		-0.034777
0.171000		0.200000		-0.033626
0.172000		0.200000		-0.032520
0.173000		0.200000		-0.031458
0.174000		0.200000		-0.030438
0.175000		0.200000		-0.029458
0.176000		0.200000		-0.028517
0.177000		0.200000		-0.027611
0.178000		0.200000		-0.026741
0.179000		0.200000		-0.025904
0.180000		0.200000		-0.025098
0.181000		0.200000		-0.024323
0.182000		0.200000		-0.023578
0.183000		0.200000		-0.022860
0.184000		0.200000		-0.022169
0.185000		0.200000		-0.021503
0.186000		0.200000		-0.020862
0.187000		0.200000		-0.020244
0.188000		0.200000		-0.019649
0.189000		0.200000		-0.019075
0.190000		0.200000		-0.018522
0.191000		0.200000		-0.017989
0.192000		0.200000		-0.017474
0.193000		0.200000		-0.016978
0.194000		0.200000		-0.016499
0.195000		0.200000		-0.016037
0.196000		0.200000		-0.015591
0.197000		0.200000		-0.015160
0.198000		0.200000		-0.014745
0.199000		0.200000		-0.014343
0.200000		0.200000		-0.013955
0.100000		0.220000		-0.774843
0.101000		0.220000		-0.725404
0.102000		0.220000		-0.679908
0.103000		0.220000		-0.637978
0.104000		0.220000		-0.599278
0.105000		0.220000		-0.563508
0.106000		0.220000		-0.530402
0.107000		0.220000		-0.499720
0.108000		0.220000		-0.471249
0.109000		0.220000		-0.444795
0.110000		0.220000		-0.420187
0.111000		0.220000		-0.397269
0.112000		0.220000		-0.375899
0.113000		0.220000		-0.355952
0.114000		0.220000		-0.337313
0.115000		0.220000		-0.319878
0.116000		0.220000		-0.303554
0.117000		0.220000		-0.288253
0.118000		0.220000		-0.273899
0.119000		0.220000		-0.260421
0.120000		0.220000		-0.247755
0.121000		0.220000		-0.235841
0.122000		0.220000		-0.224625
0.123000		0.220000		-0.214058
0.124000		0.220000		-0.204095
0.125000		0.220000		-0.194694
0.126000		0.220000		-0.185817
0.127000		0.220000		-0.177430
0.128000		0.220000		-0.169499
0.129000		0.220000		-0.161995
0.130000		0.220000		-0.154891
0.131000		0.220000		-0.148161
0.132000		0.220000		-0.141782
0.133000		0.220000		-0.135732
0.134000		0.220000		-0.129990
0.135000		0.220000		-0.124539
0.136000		0.220000		-0.119360
0.137000		0.220000		-0.114439
0.138000		0.220000		-0.109759
0.139000		0.220000		-0.105307
0.140000		0.220000		-0.101069
0.141000		0.220000		-0.097034
0.142000		0.220000		-0.093191
