101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.197000		0.440000		140.182193
0.198000		0.440000		142.383453
0.199000		0.440000		144.601664
0.200000		0.440000		146.836690
0.100000		0.460000		14.766379
0.101000		0.460000		15.323290
0.102000		0.460000		15.894000
0.103000		0.460000		16.478646
0.104000		0.460000		17.077369
0.105000		0.460000		17.690313
0.106000		0.460000		18.317620
0.107000		0.460000		18.959437
0.108000		0.460000		19.615910
0.109000		0.460000		20.287188
0.110000		0.460000		20.973418
0.111000		0.460000		21.674749
0.112000		0.460000		22.391332
0.113000		0.460000		23.123316
0.114000		0.460000		23.870850
0.115000		0.460000		24.634083
0.116000		0.460000		25.413164
0.117000		0.460000		26.208240
0.118000		0.460000		27.019458
0.119000		0.460000		27.846964
0.120000		0.460000		28.690903
0.121000		0.460000		29.551417
0.122000		0.460000		30.428647
0.123000		0.460000		31.322733
0.124000		0.460000		32.233812
0.125000		0.460000		33.162019
0.126000		0.460000		34.107488
0.127000		0.460000		35.070349
0.128000		0.460000		36.050730
0.129000		0.460000		37.048757
0.130000		0.460000		38.064552
0.131000		0.460000		39.098234
0.132000		0.460000		40.149921
0.133000		0.460000		41.219725
0.134000		0.460000		42.307758
0.135000		0.460000		43.414126
0.136000		0.460000		44.538932
0.137000		0.460000		45.682277
0.138000		0.460000		46.844257
0.139000		0.460000		48.024965
0.140000		0.460000		49.224489
0.141000		0.460000		50.442916
0.142000		0.460000		51.680325
0.143000		0.460000		52.936795
0.144000		0.460000		54.212399
0.145000		0.460000		55.507206
0.146000		0.460000		56.821281
0.147000		0.460000		58.154685
0.148000		0.460000		59.507475
0.149000		0.460000		60.879704
0.150000		0.460000		62.271419
0.151000		0.460000		63.682665
0.152000		0.460000		65.113481
0.153000		0.460000		66.563902
0.154000		0.460000		68.033959
0.155000		0.460000		69.523679
0.156000		0.460000		71.033084
0.157000		0.460000		72.562190
0.158000		0.460000		74.111012
0.159000		0.460000		75.679558
0.160000		0.460000		77.267832
0.161000		0.460000		78.875834
0.162000		0.460000		80.503560
0.163000		0.460000		82.150999
0.164000		0.460000		83.818139
0.165000		0.460000		85.504962
0.166000		0.460000		87.211446
0.167000		0.460000		88.937563
0.168000		0.460000		90.683283
0.169000		0.460000		92.448571
0.170000		0.460000		94.233386
0.171000		0.460000		96.037685
0.172000		0.460000		97.861419
0.173000		0.460000		99.704537
0.174000		0.460000		101.566981
0.175000		0.460000		103.448691
0.176000		0.460000		105.349602
0.177000		0.460000		107.269645
0.178000		0.460000		109.208747
0.179000		0.460000		111.166832
0.180000		0.460000		113.143818
0.181000		0.460000		115.139620
0.182000		0.460000		117.154151
0.183000		0.460000		119.187317
0.184000		0.460000		121.239023
0.185000		0.460000		123.309169
0.186000		0.460000		125.397651
0.187000		0.460000		127.504363
0.188000		0.460000		129.629194
0.189000		0.460000		131.772029
0.190000		0.460000		133.932752
0.191000		0.460000		136.111242
0.192000		0.460000		138.307374
0.193000		0.460000		140.521022
0.194000		0.460000		142.752054
0.195000		0.460000		145.000338
0.196000		0.460000		147.265737
0.197000		0.460000		149.548111
0.198000		0.460000		151.847317
0.199000		0.460000		154.163210
0.200000		0.460000		156.495642
0.100000		0.480000		16.207221
0.101000		0.480000		16.820600
0.102000		0.480000		17.448900
0.103000		0.480000		18.092255
0.104000		0.480000		18.750803
0.105000		0.480000		19.424682
0.106000		0.480000		20.114032
0.107000		0.480000		20.818993
0.108000		0.480000		21.539706
0.109000		0.480000		22.276315
0.110000		0.480000		23.028960
0.111000		0.480000		23.797786
0.112000		0.480000		24.582935
0.113000		0.480000		25.384549
0.114000		0.480000		26.202769
0.115000		0.480000		27.037737
0.116000		0.480000		27.889592
0.117000		0.480000		28.758475
0.118000		0.480000		29.644521
0.119000		0.480000		30.547868
0.120000		0.480000		31.468649
0.121000		0.480000		32.406996
0.122000		0.480000		33.363041
0.123000		0.480000		34.336911
0.124000		0.480000		35.328732
0.125000		0.480000		36.338627
0.126000		0.480000		37.366716
0.127000		0.480000		38.413119
0.128000		0.480000		39.477948
0.129000		0.480000		40.561317
0.130000		0.480000		41.663333
0.131000		0.480000		42.784103
0.132000		0.480000		43.923728
0.133000		0.480000		45.082307
0.134000		0.480000		46.259935
0.135000		0.480000		47.456702
0.136000		0.480000		48.672698
0.137000		0.480000		49.908005
0.138000		0.480000		51.162704
0.139000		0.480000		52.436870
0.140000		0.480000		53.730576
0.141000		0.480000		55.043889
0.142000		0.480000		56.376873
0.143000		0.480000		57.729588
0.144000		0.480000		59.102088
0.145000		0.480000		60.494425
0.146000		0.480000		61.906646
0.147000		0.480000		63.338792
0.148000		0.480000		64.790902
0.149000		0.480000		66.263009
0.150000		0.480000		67.755143
0.151000		0.480000		69.267327
0.152000		0.480000		70.799583
0.153000		0.480000		72.351925
0.154000		0.480000		73.924365
0.155000		0.480000		75.516909
0.156000		0.480000		77.129560
0.157000		0.480000		78.762314
0.158000		0.480000		80.415167
0.159000		0.480000		82.088105
0.160000		0.480000		83.781113
0.161000		0.480000		85.494170
0.162000		0.480000		87.227253
0.163000		0.480000		88.980332
0.164000		0.480000		90.753372
0.165000		0.480000		92.546337
0.166000		0.480000		94.359183
0.167000		0.480000		96.191865
0.168000		0.480000		98.044331
0.169000		0.480000		99.916525
0.170000		0.480000		101.808389
0.171000		0.480000		103.719859
0.172000		0.480000		105.650866
0.173000		0.480000		107.601340
0.174000		0.480000		109.571203
0.175000		0.480000		111.560377
0.176000		0.480000		113.568777
0.177000		0.480000		115.596315
0.178000		0.480000		117.642899
0.179000		0.480000		119.708434
0.180000		0.480000		121.792820
0.181000		0.480000		123.895955
0.182000		0.480000		126.017732
0.183000		0.480000		128.158040
0.184000		0.480000		130.316766
0.185000		0.480000		132.493791
0.186000		0.480000		134.688996
0.187000		0.480000		136.902256
0.188000		0.480000		139.133444
0.189000		0.480000		141.382429
0.190000		0.480000		143.649077
0.191000		0.480000		145.933251
0.192000		0.480000		148.234810
0.193000		0.480000		150.553613
0.194000		0.480000		152.889512
0.195000		0.480000		155.242359
0.196000		0.480000		157.612002
0.197000		0.480000		159.998287
0.198000		0.480000		162.401057
0.199000		0.480000		164.820151
0.200000		0.480000		167.255407
0.100000		0.500000		17.972357
0.101000		0.500000		18.651473
0.102000		0.500000		19.346703
0.103000		0.500000		20.058179
0.104000		0.500000		20.786031
0.105000		0.500000		21.530390
0.106000		0.500000		22.291390
0.107000		0.500000		23.069164
0.108000		0.500000		23.863847
0.109000		0.500000		24.675573
0.110000		0.500000		25.504475
0.111000		0.500000		26.350689
0.112000		0.500000		27.214347
0.113000		0.500000		28.095581
0.114000		0.500000		28.994525
0.115000		0.500000		29.911307
0.116000		0.500000		30.846057
0.117000		0.500000		31.798903
0.118000		0.500000		32.769970
0.119000		0.500000		33.759382
0.120000		0.500000		34.767260
0.121000		0.500000		35.793724
0.122000		0.500000		36.838890
0.123000		0.500000		37.902873
0.124000		0.500000		38.985783
0.125000		0.500000		40.087730
0.126000		0.500000		41.208819
0.127000		0.500000		42.349151
0.128000		0.500000		43.508826
0.129000		0.500000		44.687939
0.130000		0.500000		45.886583
0.131000		0.500000		47.104845
0.132000		0.500000		48.342810
0.133000		0.500000		49.600559
0.134000		0.500000		50.878170
0.135000		0.500000		52.175715
0.136000		0.500000		53.493262
0.137000		0.500000		54.830878
0.138000		0.500000		56.188623
0.139000		0.500000		57.566552
0.140000		0.500000		58.964720
0.141000		0.500000		60.383172
0.142000		0.500000		61.821954
0.143000		0.500000		63.281103
0.144000		0.500000		64.760655
0.145000		0.500000		66.260640
0.146000		0.500000		67.781084
0.147000		0.500000		69.322008
0.148000		0.500000		70.883428
0.149000		0.500000		72.465356
0.150000		0.500000		74.067801
0.151000		0.500000		75.690765
0.152000		0.500000		77.334245
0.153000		0.500000		78.998238
0.154000		0.500000		80.682730
0.155000		0.500000		82.387708
0.156000		0.500000		84.113150
0.157000		0.500000		85.859034
0.158000		0.500000		87.625329
0.159000		0.500000		89.412003
0.160000		0.500000		91.219017
0.161000		0.500000		93.046329
0.162000		0.500000		94.893893
0.163000		0.500000		96.761657
0.164000		0.500000		98.649566
0.165000		0.500000		100.557559
0.166000		0.500000		102.485573
0.167000		0.500000		104.433540
0.168000		0.500000		106.401387
0.169000		0.500000		108.389037
0.170000		0.500000		110.396409
0.171000		0.500000		112.423419
0.172000		0.500000		114.469978
0.173000		0.500000		116.535993
0.174000		0.500000		118.621368
0.175000		0.500000		120.726001
0.176000		0.500000		122.849789
0.177000		0.500000		124.992623
0.178000		0.500000		127.154393
0.179000		0.500000		129.334982
0.180000		0.500000		131.534271
0.181000		0.500000		133.752139
0.182000		0.500000		135.988460
0.183000		0.500000		138.243104
0.184000		0.500000		140.515938
0.185000		0.500000		142.806828
0.186000		0.500000		145.115635
0.187000		0.500000		147.442216
0.188000		0.500000		149.786426
0.189000		0.500000		152.148118
0.190000		0.500000		154.527140
0.191000		0.500000		156.923338
0.192000		0.500000		159.336557
0.193000		0.500000		161.766636
0.194000		0.500000		164.213414
0.195000		0.500000		166.676727
0.196000		0.500000		169.156406
0.197000		0.500000		171.652284
0.198000		0.500000		174.164187
0.199000		0.500000		176.691941
0.200000		0.500000		179.235371
0.100000		0.520000		20.135376
0.101000		0.520000		20.890828
0.102000		0.520000		21.663652
0.103000		0.520000		22.453971
0.104000		0.520000		23.261907
0.105000		0.520000		24.087583
0.106000		0.520000		24.931124
0.107000		0.520000		25.792654
0.108000		0.520000		26.672296
0.109000		0.520000		27.570176
0.110000		0.520000		28.486415
0.111000		0.520000		29.421137
0.112000		0.520000		30.374464
0.113000		0.520000		31.346515
0.114000		0.520000		32.337409
0.115000		0.520000		33.347264
0.116000		0.520000		34.376194
0.117000		0.520000		35.424314
0.118000		0.520000		36.491733
0.119000		0.520000		37.578561
0.120000		0.520000		38.684903
0.121000		0.520000		39.810863
0.122000		0.520000		40.956540
0.123000		0.520000		42.122033
0.124000		0.520000		43.307434
0.125000		0.520000		44.512835
0.126000		0.520000		45.738322
0.127000		0.520000		46.983980
0.128000		0.520000		48.249888
0.129000		0.520000		49.536123
0.130000		0.520000		50.842757
0.131000		0.520000		52.169858
0.132000		0.520000		53.517491
0.133000		0.520000		54.885716
0.134000		0.520000		56.274589
0.135000		0.520000		57.684162
0.136000		0.520000		59.114483
0.137000		0.520000		60.565594
0.138000		0.520000		62.037534
0.139000		0.520000		63.530338
0.140000		0.520000		65.044035
0.141000		0.520000		66.578651
0.142000		0.520000		68.134206
0.143000		0.520000		69.710716
0.144000		0.520000		71.308194
0.145000		0.520000		72.926645
0.146000		0.520000		74.566072
0.147000		0.520000		76.226473
0.148000		0.520000		77.907840
0.149000		0.520000		79.610162
0.150000		0.520000		81.333422
0.151000		0.520000		83.077600
0.152000		0.520000		84.842669
0.153000		0.520000		86.628599
0.154000		0.520000		88.435357
0.155000		0.520000		90.262901
0.156000		0.520000		92.111188
0.157000		0.520000		93.980171
0.158000		0.520000		95.869794
0.159000		0.520000		97.780003
0.160000		0.520000		99.710733
0.161000		0.520000		101.661920
0.162000		0.520000		103.633492
0.163000		0.520000		105.625375
0.164000		0.520000		107.637490
0.165000		0.520000		109.669754
0.166000		0.520000		111.722078
0.167000		0.520000		113.794372
0.168000		0.520000		115.886539
0.169000		0.520000		117.998481
0.170000		0.520000		120.130094
0.171000		0.520000		122.281271
0.172000		0.520000		124.451900
0.173000		0.520000		126.641866
0.174000		0.520000		128.851052
0.175000		0.520000		131.079335
0.176000		0.520000		133.326589
0.177000		0.520000		135.592684
0.178000		0.520000		137.877490
0.179000		0.520000		140.180868
0.180000		0.520000		142.502681
0.181000		0.520000		144.842786
0.182000		0.520000		147.201036
0.183000		0.520000		149.577284
0.184000		0.520000		151.971378
0.185000		0.520000		154.383162
0.186000		0.520000		156.812481
0.187000		0.520000		159.259172
0.188000		0.520000		161.723073
0.189000		0.520000		164.204019
0.190000		0.520000		166.701840
0.191000		0.520000		169.216367
0.192000		0.520000		171.747426
0.193000		0.520000		174.294840
0.194000		0.520000		176.858433
0.195000		0.520000		179.438023
0.196000		0.520000		182.033429
0.197000		0.520000		184.644465
0.198000		0.520000		187.270945
0.199000		0.520000		189.912680
0.200000		0.520000		192.569480
0.100000		0.540000		22.787332
0.101000		0.540000		23.631209
0.102000		0.540000		24.493766
0.103000		0.540000		25.375114
0.104000		0.540000		26.275365
0.105000		0.540000		27.194631
0.106000		0.540000		28.133025
0.107000		0.540000		29.090658
0.108000		0.540000		30.067643
0.109000		0.540000		31.064089
0.110000		0.540000		32.080107
0.111000		0.540000		33.115805
0.112000		0.540000		34.171289
0.113000		0.540000		35.246665
0.114000		0.540000		36.342035
0.115000		0.540000		37.457500
0.116000		0.540000		38.593160
0.117000		0.540000		39.749109
0.118000		0.540000		40.925440
0.119000		0.540000		42.122244
0.120000		0.540000		43.339609
0.121000		0.540000		44.577617
0.122000		0.540000		45.836349
0.123000		0.540000		47.115883
0.124000		0.540000		48.416292
0.125000		0.540000		49.737645
0.126000		0.540000		51.080009
0.127000		0.540000		52.443445
0.128000		0.540000		53.828012
0.129000		0.540000		55.233762
0.130000		0.540000		56.660747
0.131000		0.540000		58.109011
0.132000		0.540000		59.578594
0.133000		0.540000		61.069535
0.134000		0.540000		62.581865
0.135000		0.540000		64.115611
0.136000		0.540000		65.670797
0.137000		0.540000		67.247442
0.138000		0.540000		68.845559
0.139000		0.540000		70.465158
0.140000		0.540000		72.106242
0.141000		0.540000		73.768813
0.142000		0.540000		75.452865
0.143000		0.540000		77.158389
0.144000		0.540000		78.885370
0.145000		0.540000		80.633790
0.146000		0.540000		82.403624
0.147000		0.540000		84.194845
0.148000		0.540000		86.007419
0.149000		0.540000		87.841308
0.150000		0.540000		89.696469
0.151000		0.540000		91.572856
0.152000		0.540000		93.470417
0.153000		0.540000		95.389095
0.154000		0.540000		97.328829
0.155000		0.540000		99.289554
0.156000		0.540000		101.271199
0.157000		0.540000		103.273690
0.158000		0.540000		105.296949
0.159000		0.540000		107.340892
0.160000		0.540000		109.405432
0.161000		0.540000		111.490476
0.162000		0.540000		113.595929
0.163000		0.540000		115.721690
0.164000		0.540000		117.867656
0.165000		0.540000		120.033718
0.166000		0.540000		122.219764
0.167000		0.540000		124.425678
0.168000		0.540000		126.651340
0.169000		0.540000		128.896627
0.170000		0.540000		131.161410
0.171000		0.540000		133.445559
0.172000		0.540000		135.748940
0.173000		0.540000		138.071414
0.174000		0.540000		140.412841
0.175000		0.540000		142.773074
0.176000		0.540000		145.151967
0.177000		0.540000		147.549367
0.178000		0.540000		149.965121
0.179000		0.540000		152.399072
0.180000		0.540000		154.851058
0.181000		0.540000		157.320918
0.182000		0.540000		159.808483
0.183000		0.540000		162.313587
0.184000		0.540000		164.836057
0.185000		0.540000		167.375719
0.186000		0.540000		169.932398
0.187000		0.540000		172.505912
0.188000		0.540000		175.096082
0.189000		0.540000		177.702724
0.190000		0.540000		180.325651
0.191000		0.540000		182.964675
0.192000		0.540000		185.619607
0.193000		0.540000		188.290254
0.194000		0.540000		190.976421
0.195000		0.540000		193.677914
0.196000		0.540000		196.394533
0.197000		0.540000		199.126080
0.198000		0.540000		201.872353
0.199000		0.540000		204.633149
0.200000		0.540000		207.408263
0.100000		0.560000		26.041212
0.101000		0.560000		26.987261
0.102000		0.560000		27.953328
0.103000		0.560000		28.939510
0.104000		0.560000		29.945906
0.105000		0.560000		30.972615
0.106000		0.560000		32.019734
0.107000		0.560000		33.087361
0.108000		0.560000		34.175590
0.109000		0.560000		35.284518
0.110000		0.560000		36.414236
0.111000		0.560000		37.564835
0.112000		0.560000		38.736404
0.113000		0.560000		39.929029
0.114000		0.560000		41.142794
0.115000		0.560000		42.377781
0.116000		0.560000		43.634067
0.117000		0.560000		44.911728
0.118000		0.560000		46.210835
0.119000		0.560000		47.531457
0.120000		0.560000		48.873659
0.121000		0.560000		50.237502
0.122000		0.560000		51.623043
0.123000		0.560000		53.030336
0.124000		0.560000		54.459431
0.125000		0.560000		55.910372
0.126000		0.560000		57.383202
0.127000		0.560000		58.877957
0.128000		0.560000		60.394670
0.129000		0.560000		61.933369
0.130000		0.560000		63.494078
0.131000		0.560000		65.076816
0.132000		0.560000		66.681597
0.133000		0.560000		68.308432
0.134000		0.560000		69.957326
0.135000		0.560000		71.628279
0.136000		0.560000		73.321288
0.137000		0.560000		75.036344
0.138000		0.560000		76.773432
0.139000		0.560000		78.532534
0.140000		0.560000		80.313628
0.141000		0.560000		82.116685
0.142000		0.560000		83.941671
0.143000		0.560000		85.788551
0.144000		0.560000		87.657280
0.145000		0.560000		89.547812
0.146000		0.560000		91.460095
0.147000		0.560000		93.394071
0.148000		0.560000		95.349680
0.149000		0.560000		97.326856
0.150000		0.560000		99.325527
0.151000		0.560000		101.345618
0.152000		0.560000		103.387049
0.153000		0.560000		105.449735
0.154000		0.560000		107.533589
0.155000		0.560000		109.638515
0.156000		0.560000		111.764416
0.157000		0.560000		113.911191
0.158000		0.560000		116.078732
0.159000		0.560000		118.266929
0.160000		0.560000		120.475668
0.161000		0.560000		122.704829
0.162000		0.560000		124.954290
0.163000		0.560000		127.223924
0.164000		0.560000		129.513600
0.165000		0.560000		131.823184
0.166000		0.560000		134.152537
0.167000		0.560000		136.501518
0.168000		0.560000		138.869982
0.169000		0.560000		141.257780
0.170000		0.560000		143.664759
0.171000		0.560000		146.090763
0.172000		0.560000		148.535635
0.173000		0.560000		150.999212
0.174000		0.560000		153.481328
0.175000		0.560000		155.981817
0.176000		0.560000		158.500506
0.177000		0.560000		161.037222
0.178000		0.560000		163.591789
0.179000		0.560000		166.164026
0.180000		0.560000		168.753752
0.181000		0.560000		171.360783
0.182000		0.560000		173.984932
0.183000		0.560000		176.626010
0.184000		0.560000		179.283824
0.185000		0.560000		181.958182
0.186000		0.560000		184.648887
0.187000		0.560000		187.355742
0.188000		0.560000		190.078547
0.189000		0.560000		192.817099
0.190000		0.560000		195.571197
0.191000		0.560000		198.340633
0.192000		0.560000		201.125201
0.193000		0.560000		203.924694
0.194000		0.560000		206.738899
0.195000		0.560000		209.567607
0.196000		0.560000		212.410603
0.197000		0.560000		215.267674
0.198000		0.560000		218.138605
0.199000		0.560000		221.023177
0.200000		0.560000		223.921175
0.100000		0.580000		30.037716
0.101000		0.580000		31.101506
0.102000		0.580000		32.186655
0.103000		0.580000		33.293248
0.104000		0.580000		34.421365
0.105000		0.580000		35.571090
0.106000		0.580000		36.742500
0.107000		0.580000		37.935677
0.108000		0.580000		39.150695
0.109000		0.580000		40.387630
0.110000		0.580000		41.646554
0.111000		0.580000		42.927538
0.112000		0.580000		44.230649
0.113000		0.580000		45.555950
0.114000		0.580000		46.903503
0.115000		0.580000		48.273366
0.116000		0.580000		49.665593
0.117000		0.580000		51.080235
0.118000		0.580000		52.517339
0.119000		0.580000		53.976948
0.120000		0.580000		55.459101
0.121000		0.580000		56.963833
0.122000		0.580000		58.491175
0.123000		0.580000		60.041153
0.124000		0.580000		61.613791
0.125000		0.580000		63.209105
0.126000		0.580000		64.827109
0.127000		0.580000		66.467811
0.128000		0.580000		68.131216
0.129000		0.580000		69.817324
0.130000		0.580000		71.526128
0.131000		0.580000		73.257618
0.132000		0.580000		75.011781
0.133000		0.580000		76.788596
0.134000		0.580000		78.588039
0.135000		0.580000		80.410081
0.136000		0.580000		82.254687
0.137000		0.580000		84.121818
0.138000		0.580000		86.011432
0.139000		0.580000		87.923477
0.140000		0.580000		89.857902
0.141000		0.580000		91.814648
0.142000		0.580000		93.793651
0.143000		0.580000		95.794844
0.144000		0.580000		97.818153
0.145000		0.580000		99.863501
0.146000		0.580000		101.930805
0.147000		0.580000		104.019978
0.148000		0.580000		106.130929
0.149000		0.580000		108.263561
0.150000		0.580000		110.417774
0.151000		0.580000		112.593461
0.152000		0.580000		114.790514
0.153000		0.580000		117.008817
0.154000		0.580000		119.248253
0.155000		0.580000		121.508698
0.156000		0.580000		123.790024
0.157000		0.580000		126.092102
0.158000		0.580000		128.414796
0.159000		0.580000		130.757966
0.160000		0.580000		133.121470
0.161000		0.580000		135.505159
0.162000		0.580000		137.908884
0.163000		0.580000		140.332490
0.164000		0.580000		142.775818
0.165000		0.580000		145.238708
0.166000		0.580000		147.720994
0.167000		0.580000		150.222508
0.168000		0.580000		152.743079
0.169000		0.580000		155.282530
0.170000		0.580000		157.840686
0.171000		0.580000		160.417364
0.172000		0.580000		163.012382
0.173000		0.580000		165.625552
0.174000		0.580000		168.256686
0.175000		0.580000		170.905592
0.176000		0.580000		173.572074
0.177000		0.580000		176.255937
0.178000		0.580000		178.956981
0.179000		0.580000		181.675005
0.180000		0.580000		184.409804
0.181000		0.580000		187.161174
0.182000		0.580000		189.928906
0.183000		0.580000		192.712791
0.184000		0.580000		195.512618
0.185000		0.580000		198.328172
0.186000		0.580000		201.159239
0.187000		0.580000		204.005602
0.188000		0.580000		206.867043
0.189000		0.580000		209.743344
0.190000		0.580000		212.634282
0.191000		0.580000		215.539635
0.192000		0.580000		218.459181
0.193000		0.580000		221.392694
0.194000		0.580000		224.339949
0.195000		0.580000		227.300720
0.196000		0.580000		230.274778
0.197000		0.580000		233.261896
0.198000		0.580000		236.261844
0.199000		0.580000		239.274393
0.200000		0.580000		242.299311
0.100000		0.600000		34.952784
0.101000		0.600000		36.151858
0.102000		0.600000		37.373608
0.103000		0.600000		38.618095
0.104000		0.600000		39.885384
0.105000		0.600000		41.175535
0.106000		0.600000		42.488607
0.107000		0.600000		43.824658
0.108000		0.600000		45.183742
0.109000		0.600000		46.565910
0.110000		0.600000		47.971212
0.111000		0.600000		49.399691
0.112000		0.600000		50.851391
0.113000		0.600000		52.326350
0.114000		0.600000		53.824602
0.115000		0.600000		55.346178
0.116000		0.600000		56.891105
0.117000		0.600000		58.459406
0.118000		0.600000		60.051099
0.119000		0.600000		61.666199
0.120000		0.600000		63.304715
0.121000		0.600000		64.966652
0.122000		0.600000		66.652011
0.123000		0.600000		68.360789
0.124000		0.600000		70.092977
0.125000		0.600000		71.848561
0.126000		0.600000		73.627525
0.127000		0.600000		75.429844
0.128000		0.600000		77.255491
0.129000		0.600000		79.104435
0.130000		0.600000		80.976637
0.131000		0.600000		82.872056
0.132000		0.600000		84.790645
0.133000		0.600000		86.732351
0.134000		0.600000		88.697119
0.135000		0.600000		90.684885
0.136000		0.600000		92.695584
0.137000		0.600000		94.729144
0.138000		0.600000		96.785488
0.139000		0.600000		98.864536
0.140000		0.600000		100.966201
0.141000		0.600000		103.090392
0.142000		0.600000		105.237013
0.143000		0.600000		107.405965
0.144000		0.600000		109.597142
0.145000		0.600000		111.810433
0.146000		0.600000		114.045726
0.147000		0.600000		116.302900
0.148000		0.600000		118.581832
0.149000		0.600000		120.882394
0.150000		0.600000		123.204454
0.151000		0.600000		125.547874
0.152000		0.600000		127.912514
0.153000		0.600000		130.298229
0.154000		0.600000		132.704870
0.155000		0.600000		135.132282
0.156000		0.600000		137.580308
0.157000		0.600000		140.048788
0.158000		0.600000		142.537556
0.159000		0.600000		145.046443
0.160000		0.600000		147.575276
0.161000		0.600000		150.123881
0.162000		0.600000		152.692077
0.163000		0.600000		155.279681
0.164000		0.600000		157.886508
0.165000		0.600000		160.512367
0.166000		0.600000		163.157068
0.167000		0.600000		165.820414
0.168000		0.600000		168.502207
0.169000		0.600000		171.202246
0.170000		0.600000		173.920327
0.171000		0.600000		176.656245
0.172000		0.600000		179.409790
0.173000		0.600000		182.180751
0.174000		0.600000		184.968914
0.175000		0.600000		187.774065
0.176000		0.600000		190.595985
0.177000		0.600000		193.434454
0.178000		0.600000		196.289251
0.179000		0.600000		199.160151
0.180000		0.600000		202.046931
0.181000		0.600000		204.949362
0.182000		0.600000		207.867217
0.183000		0.600000		210.800265
0.184000		0.600000		213.748276
0.185000		0.600000		216.711016
0.186000		0.600000		219.688252
0.187000		0.600000		222.679750
0.188000		0.600000		225.685273
0.189000		0.600000		228.704584
0.190000		0.600000		231.737445
0.191000		0.600000		234.783619
0.192000		0.600000		237.842866
0.193000		0.600000		240.914947
0.194000		0.600000		243.999620
0.195000		0.600000		247.096645
0.196000		0.600000		250.205781
0.197000		0.600000		253.326785
0.198000		0.600000		256.459416
0.199000		0.600000		259.603432
0.200000		0.600000		262.758590
0.100000		0.620000		41.007469
0.101000		0.620000		42.361473
0.102000		0.620000		43.739391
0.103000		0.620000		45.141267
0.104000		0.620000		46.567140
0.105000		0.620000		48.017048
0.106000		0.620000		49.491026
0.107000		0.620000		50.989104
0.108000		0.620000		52.511313
0.109000		0.620000		54.057675
0.110000		0.620000		55.628213
0.111000		0.620000		57.222944
0.112000		0.620000		58.841880
0.113000		0.620000		60.485030
0.114000		0.620000		62.152399
0.115000		0.620000		63.843987
0.116000		0.620000		65.559790
0.117000		0.620000		67.299798
0.118000		0.620000		69.063998
0.119000		0.620000		70.852372
0.120000		0.620000		72.664897
0.121000		0.620000		74.501544
0.122000		0.620000		76.362282
0.123000		0.620000		78.247072
0.124000		0.620000		80.155873
0.125000		0.620000		82.088637
0.126000		0.620000		84.045312
0.127000		0.620000		86.025841
0.128000		0.620000		88.030162
0.129000		0.620000		90.058208
0.130000		0.620000		92.109908
0.131000		0.620000		94.185184
0.132000		0.620000		96.283956
0.133000		0.620000		98.406136
0.134000		0.620000		100.551633
0.135000		0.620000		102.720352
0.136000		0.620000		104.912190
0.137000		0.620000		107.127042
0.138000		0.620000		109.364797
0.139000		0.620000		111.625339
0.140000		0.620000		113.908549
0.141000		0.620000		116.214302
0.142000		0.620000		118.542467
0.143000		0.620000		120.892911
0.144000		0.620000		123.265495
0.145000		0.620000		125.660075
0.146000		0.620000		128.076505
0.147000		0.620000		130.514632
0.148000		0.620000		132.974299
0.149000		0.620000		135.455346
0.150000		0.620000		137.957608
0.151000		0.620000		140.480917
0.152000		0.620000		143.025099
0.153000		0.620000		145.589977
0.154000		0.620000		148.175371
0.155000		0.620000		150.781096
0.156000		0.620000		153.406964
0.157000		0.620000		156.052784
0.158000		0.620000		158.718359
0.159000		0.620000		161.403491
0.160000		0.620000		164.107979
0.161000		0.620000		166.831617
0.162000		0.620000		169.574196
0.163000		0.620000		172.335505
0.164000		0.620000		175.115330
0.165000		0.620000		177.913455
0.166000		0.620000		180.729659
0.167000		0.620000		183.563719
0.168000		0.620000		186.415412
0.169000		0.620000		189.284510
0.170000		0.620000		192.170784
0.171000		0.620000		195.074001
0.172000		0.620000		197.993929
0.173000		0.620000		200.930332
0.174000		0.620000		203.882972
0.175000		0.620000		206.851611
0.176000		0.620000		209.836007
0.177000		0.620000		212.835918
0.178000		0.620000		215.851100
0.179000		0.620000		218.881308
0.180000		0.620000		221.926297
0.181000		0.620000		224.985818
0.182000		0.620000		228.059623
0.183000		0.620000		231.147462
0.184000		0.620000		234.249086
0.185000		0.620000		237.364242
0.186000		0.620000		240.492681
0.187000		0.620000		243.634148
0.188000		0.620000		246.788392
0.189000		0.620000		249.955158
0.190000		0.620000		253.134194
0.191000		0.620000		256.325246
0.192000		0.620000		259.528060
0.193000		0.620000		262.742381
0.194000		0.620000		265.967955
0.195000		0.620000		269.204528
0.196000		0.620000		272.451847
0.197000		0.620000		275.709657
0.198000		0.620000		278.977704
0.199000		0.620000		282.255736
0.200000		0.620000		285.543499
0.100000		0.640000		48.480990
0.101000		0.640000		50.011724
0.102000		0.640000		51.567481
0.103000		0.640000		53.148279
0.104000		0.640000		54.754131
0.105000		0.640000		56.385049
0.106000		0.640000		58.041040
0.107000		0.640000		59.722107
0.108000		0.640000		61.428248
0.109000		0.640000		63.159459
0.110000		0.640000		64.915728
0.111000		0.640000		66.697042
0.112000		0.640000		68.503381
0.113000		0.640000		70.334720
0.114000		0.640000		72.191031
0.115000		0.640000		74.072280
0.116000		0.640000		75.978427
